Latitude,Longitude,Signal_Strength,NW_provider
74.295913,13.254785,57,1
81.665176,26.598017,16,3
78.298218,19.962089,97,3
73.372893,21.102062,12,1
74.057916,23.574729,25,3
82.740041,21.755536,20,0
82.768583,13.22127,26,3
84.709651,13.439408,10,1
72.454715,15.695417,74,3
75.723169,19.743818,29,3
79.529113,8.880662,6,3
73.966508,18.508307,60,2
84.539244,13.557397,85,2
79.289605,28.760632,14,2
79.425182,9.186209,52,2
82.354641,23.692705,45,1
81.860291,15.634467,13,2
82.230196,23.496187,76,0
76.212031,15.308621,56,1
80.042007,21.166495,96,0
73.901958,17.907492,79,1
72.151346,11.416763,74,0
81.459608,13.614571,27,3
77.767028,29.922725,78,0
85.390814,31.999657,73,2
83.13076,22.680567,43,1
78.423782,16.493567,72,0
69.856115,24.048756,2,0
68.275288,22.170235,46,0
83.260533,28.826963,83,1
86.138302,31.090486,60,1
78.075323,29.82784,53,1
75.697124,14.971693,30,0
69.680989,9.7468,54,1
73.547047,19.683457,57,0
76.018229,31.502037,10,2
82.134962,19.917207,51,2
72.307626,20.361595,38,2
75.886255,16.423131,88,3
76.912652,31.423954,50,1
81.378997,23.099483,65,2
81.505191,30.683392,71,0
86.944289,28.830435,86,2
86.115117,9.441909,28,3
79.357099,12.058184,16,0
71.122009,10.429363,71,3
85.516015,22.143046,42,2
79.307531,20.595544,80,3
81.524466,15.026163,30,2
78.675252,22.608223,59,2
86.80522,25.396802,39,2
80.346563,9.14976,40,0
72.687398,25.628004,10,2
78.249202,22.148478,81,0
81.366956,28.807701,26,0
73.98579,20.280675,29,2
69.110783,18.991358,53,1
70.678953,25.284146,17,2
77.783371,18.321591,38,3
75.607536,11.623657,14,0
70.475146,26.867269,17,1
73.35481,24.197659,79,3
77.964523,23.567151,67,0
86.120037,23.557158,54,1
69.63865,33.119939,1,3
71.484394,31.59703,98,0
80.233833,13.249113,79,3
73.251113,25.475629,92,3
76.9137,30.799365,71,2
85.269216,22.054734,49,1
80.198915,29.219597,55,2
84.054355,32.05481,60,1
79.641219,15.695838,44,1
79.875563,9.695769,73,3
83.931518,26.277077,43,1
72.197011,27.068259,76,3
85.824112,24.62481,85,0
81.792271,31.25051,64,2
76.057339,16.846566,32,2
78.594336,18.141667,98,1
82.569931,13.620823,24,3
81.335007,16.155727,56,2
86.782246,29.153979,37,0
76.718658,23.307493,83,0
81.815172,24.634695,22,3
83.625161,26.01431,89,3
82.649011,19.728285,13,1
71.800314,18.859344,32,1
84.029422,22.302455,19,3
73.015237,11.377689,41,3
78.878412,33.116741,13,2
74.229919,18.59731,32,0
77.58477,15.648279,83,2
77.428304,27.422432,55,2
73.922865,29.911751,16,3
82.21214,12.680294,76,2
76.75868,33.25122,80,3
84.427589,10.767501,76,3
80.207966,14.333961,78,1
73.688825,17.615323,41,0
81.733368,11.330773,51,0
77.515898,18.898462,98,2
67.583244,30.883673,34,1
76.819716,14.031748,5,3
72.898359,33.177496,72,2
85.125425,27.867652,95,0
67.54234,21.6824,85,2
76.911895,25.315274,26,0
76.823921,24.990261,12,1
76.126601,14.8833,37,3
77.658072,29.077896,96,1
78.530324,19.190428,12,1
71.839715,25.905109,33,0
70.730065,14.855244,77,3
74.765243,30.880217,11,3
67.451442,27.565476,4,0
68.088056,19.85465,38,0
72.699068,23.582803,9,0
85.548463,21.26264,86,2
76.4522,26.831831,77,0
76.089253,20.982058,48,2
78.138874,9.029674,87,2
71.540513,15.641096,79,1
69.263605,21.179034,11,1
81.894894,29.665169,24,3
85.652247,33.399941,51,3
72.804916,33.806751,55,1
75.190273,25.26083,59,3
76.227043,21.001169,78,3
69.230678,22.136942,17,2
67.429415,28.709211,79,2
70.430669,33.899102,76,0
78.026389,15.719537,33,0
84.87902,9.815167,58,1
71.192328,12.41076,61,1
84.602795,22.194849,73,3
67.305744,31.707566,22,1
77.925204,15.589795,94,1
74.847008,9.083712,4,0
67.77671,23.186518,60,3
74.836895,18.10057,27,1
81.458945,32.149457,81,1
69.468144,10.565105,65,0
69.498473,13.52692,96,1
80.575151,17.200866,77,2
85.931523,16.502465,99,3
72.342065,15.583794,16,3
77.12751,16.149162,24,0
68.182332,24.226989,30,0
78.568604,14.582703,46,2
83.352862,30.663027,5,0
82.053922,14.203377,60,3
81.863995,11.394296,20,2
70.625904,32.958946,7,1
85.695416,27.38116,49,1
75.862226,9.300849,3,1
84.588235,16.680059,49,0
79.99482,17.481345,39,2
74.516667,33.128976,44,1
83.680105,9.229634,28,1
74.823128,25.636777,73,0
86.945538,20.734369,54,1
75.943892,16.937727,20,3
72.065863,27.03409,98,3
75.083536,32.523568,42,3
75.958619,22.543934,25,1
70.760789,19.452082,28,1
85.817003,9.707949,90,1
68.031843,9.118853,100,0
75.609783,21.802647,49,3
78.361783,27.47031,60,3
80.310561,12.281925,50,0
72.690069,12.371805,91,3
82.852645,10.64203,36,1
71.501821,22.78831,12,2
75.778064,17.607026,42,2
68.215321,19.554393,58,2
86.316161,10.391088,82,2
76.127235,11.675495,96,3
75.552284,18.910956,83,3
78.525586,14.394996,32,2
74.241851,26.752146,71,2
74.162809,12.73145,66,2
79.297866,15.745235,1,1
78.190821,33.966859,71,2
68.230677,27.088926,70,1
67.797183,32.500396,34,1
78.223069,28.719313,84,1
68.183216,18.358067,45,0
79.424198,22.941721,74,1
81.610738,25.371435,75,3
78.584934,14.361952,28,1
86.934658,23.169303,29,3
79.314573,26.507523,51,0
72.354108,14.795807,31,1
75.943723,12.653751,29,1
78.134858,26.706984,20,2
67.671501,28.625821,77,0
82.777795,31.706179,37,1
83.201797,17.152031,10,2
81.710907,12.915028,22,1
74.999839,21.688642,35,3
84.952899,9.637597,27,2
76.872254,25.140915,35,3
75.797979,25.681213,83,1
69.248981,18.073341,15,0
77.688387,22.633469,65,1
77.742869,14.700299,10,3
79.58238,32.250544,45,1
78.117124,10.543029,52,0
75.913517,20.832397,14,3
68.762704,30.955904,34,2
72.16919,29.663802,74,1
86.420281,29.408895,62,3
77.011192,25.128774,100,1
67.78854,16.389708,37,1
81.432249,21.686592,26,0
70.942869,16.438263,40,0
79.28223,11.008893,55,0
75.881365,21.667707,3,1
85.795806,31.658289,90,3
71.976063,28.954455,51,2
78.823005,32.305182,4,2
84.545645,31.182123,70,2
70.729206,31.176616,2,1
73.616584,28.445502,85,1
82.149524,15.565896,44,3
69.748073,22.34951,10,3
83.362885,33.418626,95,1
71.688147,17.884558,83,1
76.717676,23.751414,49,1
77.870104,16.517005,29,2
73.394229,17.456854,88,1
83.96026,12.691905,11,0
75.861117,30.994303,7,1
83.984806,29.294625,19,2
75.982034,12.290808,7,0
67.895354,19.930162,30,3
77.264907,16.515772,47,1
76.900144,29.942359,70,1
79.61656,24.242069,70,2
67.993831,9.30711,87,3
79.47317,19.73222,32,3
75.135608,32.971795,32,2
70.917018,10.574472,92,0
86.771067,29.10524,98,3
71.141173,13.092381,83,1
74.451634,18.912884,63,3
67.252377,11.822906,64,2
86.591913,29.248162,46,0
83.233798,9.850539,72,3
74.276536,28.54627,81,1
75.162668,22.521471,69,0
73.775787,20.051014,51,2
77.976762,16.221611,0,1
74.275378,16.165439,98,3
78.826527,14.219881,30,0
73.851291,29.933998,51,1
72.362258,28.026177,21,0
82.353419,22.040456,42,0
71.954826,27.547194,99,0
71.400879,25.055728,32,1
75.112097,23.737686,78,2
68.277764,11.919338,4,0
80.658692,10.807626,33,3
72.724898,16.908793,2,0
71.005879,20.495774,38,1
82.683616,25.403952,71,1
82.544967,10.59781,50,1
72.82644,24.591381,25,3
86.255,23.94037,80,3
76.66705,18.664309,88,1
74.575307,25.924664,74,1
86.956047,33.39957,35,0
73.412003,12.840161,84,0
78.166147,10.09176,60,0
73.465315,21.457616,31,2
72.681927,14.311307,99,0
69.702636,17.994544,10,3
69.023011,30.854322,55,0
75.728704,18.985901,36,0
78.725388,19.3399,19,2
75.891722,20.611102,49,0
68.782589,31.601819,7,3
67.469346,27.403043,54,3
78.108567,17.781673,56,1
76.362317,26.510822,94,1
75.193578,30.47847,78,1
69.830625,27.424914,98,3
78.199513,14.147851,33,2
80.588792,29.398779,85,2
81.758737,32.5724,43,0
70.173809,25.09343,2,1
85.313148,9.239165,43,0
80.505789,28.381426,91,3
77.398988,18.430552,62,2
71.503199,21.649064,87,2
69.196098,14.594143,77,1
78.602613,32.056186,22,3
67.790088,28.108721,20,2
67.243626,12.199139,36,1
74.762042,24.174554,86,3
74.246637,23.492892,38,2
67.010366,27.382165,86,2
74.25117,33.797391,67,2
69.064129,21.95029,86,0
78.812695,23.233554,74,0
75.809114,17.289307,23,3
83.647208,16.639237,68,0
83.780879,12.958073,33,1
70.954909,28.88595,28,1
86.281459,21.645485,68,1
70.425664,25.063122,40,0
75.835809,11.479414,63,2
78.184764,12.344039,64,0
79.214564,26.219909,61,0
74.113456,28.509553,5,0
75.515936,26.598763,60,0
86.372398,15.257828,83,1
79.939595,11.463371,94,2
67.063588,31.10223,99,1
85.706855,13.919131,76,0
73.213057,26.23129,38,2
85.240816,30.559328,44,1
85.425204,9.045068,25,1
73.028773,14.886543,47,0
83.022588,25.957381,91,1
81.907793,15.884114,45,2
73.778155,8.88218,77,2
78.046926,27.936423,70,2
75.986457,12.636595,26,0
81.281186,12.446285,66,1
80.569221,16.894124,33,2
68.442797,20.63841,63,1
85.644645,11.685396,49,1
69.657082,33.529566,42,0
83.708522,22.760067,63,0
73.218532,14.837683,19,1
79.776814,31.916095,43,1
77.108299,16.495231,63,1
78.373803,24.558901,94,1
74.019462,24.987553,38,0
78.600384,32.624544,85,3
79.747518,17.852791,85,2
78.57977,32.407516,57,3
84.923834,17.534903,82,2
67.99511,18.508407,91,1
80.014682,9.109947,87,3
75.381215,15.02612,14,3
67.74668,24.146224,22,0
69.309517,16.912238,82,2
79.905258,19.493499,29,0
80.348823,12.237805,2,0
79.805625,14.161661,67,2
73.650558,15.141941,88,1
69.948344,28.968332,92,1
81.512868,14.852713,92,0
67.056076,25.220769,9,1
74.239795,33.050821,4,3
76.599121,33.892649,99,0
83.777377,13.70673,37,0
75.517265,30.609502,66,3
86.562687,15.015687,63,3
78.606687,28.907471,82,2
82.173599,19.099782,49,2
84.173549,26.011407,28,3
82.438926,31.986875,26,0
82.679694,19.654717,24,3
83.607025,31.455114,100,0
74.039502,33.718766,91,1
74.021587,21.028978,67,1
74.360743,9.797458,76,2
67.110719,14.155579,13,3
83.130945,15.05159,32,1
82.895964,23.002602,42,0
73.695197,12.358166,67,3
75.678693,32.474411,2,2
77.067706,32.729222,65,1
75.251664,33.256795,0,0
86.854405,17.973105,21,0
76.662574,27.305869,98,0
82.309514,19.815338,66,3
75.643845,28.318915,43,1
84.758313,10.264524,74,0
78.246284,21.93515,62,1
71.475962,23.861344,72,2
83.592077,21.770955,76,0
77.493104,23.635612,0,3
75.718158,21.143678,89,3
72.093951,31.145966,58,3
80.043849,10.025962,84,3
68.260636,25.113785,22,0
67.66364,31.926027,43,2
84.479808,33.182044,71,0
84.894125,33.361231,19,3
67.711186,10.942229,71,3
78.742023,13.902969,81,2
82.174753,9.833255,60,0
69.777773,12.578239,77,2
74.674131,14.40471,4,1
77.014924,15.423566,94,3
69.274729,11.302461,93,1
86.263249,20.980343,69,2
69.148204,23.381298,49,0
77.918045,16.045816,56,3
86.654935,29.019772,7,2
84.274522,28.092002,9,0
83.328573,10.100271,33,0
81.379243,31.403025,73,3
73.489984,28.116767,90,1
71.251882,30.118733,85,3
78.862372,19.813648,52,0
67.153701,23.787034,0,2
81.501132,16.502665,74,3
86.894843,10.079451,28,1
77.264374,14.80731,29,1
68.201574,27.491627,67,1
73.194245,26.589595,67,3
78.582341,11.552084,18,0
84.801418,19.752901,71,3
82.29371,19.237713,54,2
84.979046,32.601772,37,2
85.314512,24.321995,32,0
85.341908,29.923471,42,2
74.739577,30.136549,36,3
84.583284,22.513199,65,3
69.606383,24.596666,13,1
80.979108,13.290338,50,1
67.493534,30.745392,86,3
77.314121,12.877637,80,2
78.220559,29.088629,77,1
85.790085,9.189182,19,1
86.645079,26.631639,89,3
67.401892,20.440284,42,2
68.796744,20.475264,30,2
69.719581,10.285126,25,3
73.575836,23.264787,52,2
84.956298,30.662403,89,1
77.950394,25.855807,26,1
70.904057,9.2108,40,3
75.557032,20.03089,55,3
68.456823,30.212748,23,0
79.697045,16.048915,46,3
81.164067,10.242919,95,3
74.552095,24.610754,28,0
70.326695,17.280384,49,2
82.243384,33.831364,16,3
77.967649,10.523299,86,3
70.020657,32.918639,31,2
77.579403,33.487803,57,1
69.270357,13.33267,25,3
80.188531,16.548958,19,3
86.533024,31.70878,36,0
84.312608,11.813028,56,1
75.911184,30.801336,32,3
82.739047,22.886133,11,3
74.065502,26.900505,83,3
68.48599,10.95384,24,1
80.394851,17.733981,71,0
69.381039,15.998223,36,0
72.512753,18.659832,56,2
71.822784,10.867432,81,3
78.09715,28.855031,23,3
70.982415,30.841556,48,0
69.437043,28.602656,64,1
82.564189,17.841658,35,2
77.990621,27.688883,18,0
72.375549,26.82049,78,3
75.654437,30.766685,81,0
67.237798,17.571249,2,0
73.679344,28.868236,81,3
80.387592,33.882182,0,1
86.61727,18.368622,64,0
74.766812,13.75827,85,1
82.999328,32.438733,19,3
73.650801,15.056801,44,1
86.122164,33.484591,24,0
72.413737,24.260767,1,0
75.015557,28.973385,97,0
69.148068,20.548796,67,1
83.766691,19.335694,89,2
82.862988,30.281557,32,2
86.490977,31.006978,80,3
72.968505,10.034789,55,2
73.990498,12.305947,17,0
74.142955,28.840413,47,3
83.257083,18.68309,4,0
69.821787,23.236779,25,3
76.231419,20.57129,10,2
77.761246,27.123892,79,2
85.629531,13.426438,20,3
68.582291,10.550844,97,0
82.289721,28.998958,74,1
75.377537,31.19017,77,0
70.68594,33.789136,77,3
68.066469,15.404596,25,3
78.247135,28.703891,60,3
75.827348,14.377905,66,2
70.583443,21.781559,21,2
75.545448,32.766576,94,0
67.282519,26.072861,18,0
83.075909,30.855905,60,2
78.31351,13.315187,80,3
76.868008,9.679553,73,3
71.808428,14.566719,5,0
73.771369,14.302067,22,2
67.210564,20.605156,84,1
75.089507,26.062596,94,2
84.051826,15.45652,74,1
76.725431,12.408916,17,3
77.726136,24.686594,82,1
67.312991,26.643195,34,3
73.452376,19.443318,75,2
69.552711,11.622113,5,1
86.234417,9.173115,32,3
74.899846,16.229218,44,2
85.871855,32.880514,52,2
79.694299,30.409345,37,3
86.055711,16.339201,52,0
72.039396,31.482195,70,0
74.778401,18.896681,84,0
77.086573,20.040495,41,0
84.87684,24.742442,77,2
73.617604,20.512182,99,2
82.633355,16.362579,9,1
67.767736,26.032891,70,3
74.495641,15.977227,12,3
77.259217,13.943464,62,0
71.728362,27.17395,39,1
68.409955,32.060764,10,3
80.407051,10.806771,58,1
82.878772,11.43381,4,2
70.216153,11.614022,89,2
79.420684,25.399741,24,1
72.488938,20.4434,95,2
75.858578,24.072641,21,1
75.155509,25.333944,53,1
79.554565,9.41815,72,2
83.257217,13.698335,3,3
73.588046,23.999727,53,0
76.008183,18.210112,26,3
76.719987,24.146784,1,0
77.059233,10.485686,6,2
72.58993,8.914694,97,3
72.265963,19.200562,0,3
76.478916,27.203024,43,2
83.362471,10.290404,62,1
69.580413,24.52844,54,0
78.897639,13.921065,33,2
73.215595,11.677641,22,1
70.193211,10.943713,44,0
71.413107,28.018587,65,3
81.316238,14.248333,58,0
82.149555,12.046005,71,3
76.810754,20.997246,57,1
79.248012,26.817702,47,1
84.306382,26.252604,34,2
74.237728,11.609203,72,3
76.810243,20.13596,39,1
78.399747,28.994439,93,0
69.246736,11.81864,0,2
69.860455,15.846795,60,2
78.564611,22.703859,74,1
83.100611,29.710552,36,1
75.397174,8.978654,6,2
75.558262,26.005241,83,1
85.514776,11.690533,13,3
82.955969,32.897801,46,2
76.855722,27.791692,53,2
73.372407,30.793124,75,3
77.771024,10.482779,3,0
80.077412,24.709405,6,3
71.966195,30.625528,91,2
69.231677,15.843743,8,3
78.365502,22.578086,79,3
84.103863,20.654818,17,3
84.202465,17.707738,99,2
85.087449,25.604915,65,2
80.996411,12.024982,0,1
86.30723,20.097188,68,1
76.585375,22.721089,68,3
83.584334,20.361236,43,3
84.593169,11.807562,45,0
71.508992,30.676141,25,1
69.261281,23.270673,94,2
86.030248,32.981495,24,3
67.944349,28.206827,82,2
71.134988,17.592493,54,1
72.255123,33.922365,60,1
79.456277,17.896169,96,2
70.812858,14.768351,32,0
74.185764,25.591052,69,2
77.633373,22.10709,4,3
68.522801,26.407096,20,0
75.399975,17.404397,22,3
72.371279,9.654653,84,2
82.427298,27.190189,12,0
69.348182,15.188975,84,0
73.075565,14.422064,47,0
67.165754,11.524249,38,1
84.506581,24.704455,62,2
80.726346,30.281176,16,3
86.658514,31.673465,50,3
86.623721,13.239158,30,2
86.060411,11.182371,34,1
72.838442,25.446453,68,1
80.972905,22.293155,70,2
79.687101,8.801918,41,3
69.694137,10.511092,78,1
79.273695,27.560415,66,1
85.958989,11.590614,49,1
73.05486,13.765333,21,1
86.950789,14.560864,100,3
67.100232,10.705071,46,3
71.01076,26.466879,23,0
71.172131,32.498247,0,0
75.197996,19.952958,84,0
81.068029,23.441469,95,2
86.964558,11.240805,57,1
72.388009,16.858015,9,2
67.894037,27.981586,26,2
75.295973,16.152209,3,0
76.267737,31.661721,51,2
68.664432,14.849224,41,2
75.039599,18.006057,78,3
69.713649,20.317221,23,1
77.022448,21.930892,92,1
72.586809,12.442237,69,0
82.619229,32.255623,66,1
72.545993,22.943527,60,1
81.265393,33.452749,15,3
70.791147,30.569721,64,2
75.018614,18.887286,74,2
73.371673,31.679991,53,3
72.633775,25.582816,77,3
81.039355,33.878208,60,3
84.204587,31.941106,12,1
76.217956,27.269323,78,3
74.809348,27.670979,47,1
79.338755,22.20578,69,0
73.55385,32.043211,5,0
84.943743,21.050903,20,2
82.885463,12.237013,56,1
84.152747,12.427756,61,2
80.574716,18.200879,24,1
75.911031,14.639746,54,1
71.436012,13.19119,34,0
86.484289,18.216873,63,2
84.550613,11.980003,59,0
68.998778,23.752662,3,0
83.379859,23.192302,91,1
68.522467,16.678655,3,2
70.327454,21.700597,20,0
81.995508,13.158712,88,1
69.244537,28.589211,42,1
68.102906,32.063648,93,1
82.738391,24.063951,69,2
80.318745,15.795133,95,3
72.417663,9.429904,81,1
77.64124,25.499758,46,1
84.852435,22.143238,42,2
79.574574,17.061454,73,2
67.147832,8.770107,67,0
78.836516,29.816786,58,2
72.010594,26.558275,11,2
82.58647,9.616273,58,3
75.018333,20.963436,36,2
84.664623,17.233156,22,3
82.685757,26.659988,99,2
72.697006,14.643981,15,3
74.827681,12.18855,20,3
79.58902,24.888979,95,2
74.368096,14.430406,40,2
75.648911,25.687293,10,0
84.593256,32.4312,64,2
76.068064,9.487343,40,0
80.080022,31.69624,7,1
68.287388,15.268615,22,0
72.079824,24.648047,84,0
71.067261,12.315283,77,3
77.16109,33.840331,14,3
75.819874,15.882925,26,3
82.723922,19.474988,41,3
85.06146,12.024716,46,1
75.471385,31.045395,19,0
72.796932,27.088727,18,1
83.152675,20.511198,88,1
86.300612,17.396066,98,3
76.571247,17.92528,22,1
78.89239,13.125416,99,0
86.712551,16.489338,58,2
86.393405,26.139804,60,3
75.266243,22.338275,52,3
75.930658,20.275437,31,2
82.752953,9.399038,23,1
76.463673,29.320132,95,1
81.607123,33.043258,23,0
85.717974,12.971587,88,0
75.636718,11.025144,18,3
83.203548,33.077732,60,0
78.519126,31.885126,83,2
79.930285,13.659203,44,1
74.123837,16.396216,18,0
84.895143,30.897516,20,0
75.13048,30.949285,56,1
69.692234,23.315433,76,1
76.794221,20.79852,10,3
80.402401,27.65686,33,0
67.956699,19.863723,46,3
77.704433,29.245164,28,0
82.400434,23.693274,62,3
80.314464,27.1653,18,0
85.65976,21.841841,31,0
77.430501,33.95088,9,0
74.255691,18.414867,7,3
83.031882,15.054894,5,3
68.662702,27.494859,42,2
84.691477,33.955589,71,3
68.271917,15.874865,64,3
83.998344,29.229968,15,0
71.769873,17.873825,14,3
68.757292,12.26469,95,1
69.102623,19.879796,29,3
71.412095,31.700066,5,1
83.38013,28.579417,68,2
77.69339,11.88215,86,0
74.432157,12.980332,46,3
68.727936,10.575709,65,2
69.818501,30.744425,79,3
74.619446,18.959411,47,3
83.210706,18.752337,28,0
69.087484,29.929944,72,2
71.128779,15.516145,33,3
86.916874,13.538499,75,0
69.923082,23.754293,67,3
69.495983,16.010264,49,3
75.0001,29.515697,44,2
68.269687,26.404288,68,1
80.759297,14.771936,82,1
78.287943,12.41515,22,3
81.524041,15.745421,95,2
70.495495,28.586392,99,3
72.148214,27.475459,54,3
84.655647,24.704668,28,2
81.001694,23.774312,94,0
78.713639,29.134174,21,3
84.776874,27.476093,68,1
78.061015,32.439671,76,2
77.984714,14.135249,39,0
83.550338,11.323517,47,0
75.490031,20.059787,0,0
77.628903,25.854149,72,1
71.453695,15.259075,69,1
82.866521,17.461658,16,3
85.177218,9.165436,26,1
74.74386,20.546505,26,3
77.664024,24.221047,38,0
73.004447,27.362709,30,3
86.114404,24.432762,56,3
83.355097,9.496956,33,0
75.057839,25.562636,50,2
74.311163,29.995551,39,1
68.195913,15.166405,53,3
71.008351,13.758018,90,1
85.114208,20.893237,50,3
83.45368,12.069892,59,0
70.286069,32.074918,12,1
67.791289,33.647075,57,1
74.305576,12.340085,31,1
81.628657,11.023245,90,3
71.786323,9.584375,18,0
82.619136,9.07676,37,2
78.517055,22.985177,26,3
81.527183,13.924848,5,1
68.201563,18.073406,46,1
69.375865,17.319171,44,0
77.681703,25.79029,0,0
75.440545,10.974486,50,1
85.280225,24.819844,64,3
67.1542,15.065362,55,1
79.120104,19.166227,81,0
86.334417,22.265913,1,3
82.580244,12.78002,13,2
80.977187,24.840596,7,1
80.52291,13.768959,51,0
78.504598,27.733852,64,0
68.668362,16.791998,65,2
67.244406,31.16469,66,1
77.734513,16.72939,6,2
71.71984,14.563618,27,0
77.574163,26.742937,28,3
81.794764,17.112834,29,0
68.958871,23.739007,81,3
72.765403,29.409576,45,2
73.030678,24.632818,88,1
69.64986,23.396998,76,2
74.719449,16.427924,65,2
85.925435,20.863743,47,3
68.402457,33.842775,35,0
71.595448,28.526133,8,2
71.216127,30.436582,2,3
80.145199,26.452729,44,0
86.975269,31.324699,83,0
76.294036,32.055164,18,3
85.068668,24.682148,92,1
78.501532,20.275769,1,1
71.807853,28.414782,62,3
68.485852,26.262947,23,2
70.639472,33.57186,74,1
68.7208,22.715871,62,3
72.990118,28.797467,31,1
72.98829,9.644985,95,3
83.244242,28.621471,85,2
71.395794,27.334856,87,3
76.621628,26.20287,32,1
73.07387,33.563178,50,1
84.556277,31.841986,82,2
76.494834,23.865024,25,1
73.35143,17.263588,16,3
68.099887,24.087422,17,3
82.464023,23.154285,14,3
72.506561,9.434047,73,2
82.004099,24.913272,2,0
72.80851,14.655184,85,2
83.782077,16.223744,66,0
71.535451,31.329628,46,1
80.328145,20.284813,85,1
83.112277,20.123838,20,3
82.487403,25.409874,75,1
83.757925,15.268943,41,1
84.128739,24.202489,96,0
81.500513,33.752904,43,3
73.236809,28.866914,24,2
83.552903,27.347493,49,1
68.062177,16.62006,67,0
68.962438,13.131043,71,2
86.429842,8.988547,16,1
69.813224,32.123356,64,2
83.585726,30.80506,77,3
73.920674,29.092638,55,0
72.038339,10.848365,9,0
71.122196,15.77017,80,3
69.642186,21.833634,4,3
79.756594,17.525277,66,3
70.026384,17.855695,85,2
86.079544,26.322915,80,0
69.469786,33.828705,83,2
71.327041,9.374658,54,0
72.075323,33.328477,63,2
70.507556,15.638678,47,0
67.591333,11.180598,70,2
76.84384,26.144878,23,2
84.208488,29.67275,82,0
75.357608,31.924585,85,0
72.355742,30.562209,77,1
82.07538,26.780819,44,3
81.201918,26.512914,38,0
70.0027,13.580863,99,2
77.382335,19.848186,27,3
75.863987,24.701573,56,3
72.177692,19.267277,44,2
67.563763,12.574227,8,3
84.941643,15.916167,63,0
68.182961,30.100442,50,2
68.140971,31.851981,23,2
71.995829,18.110264,33,3
69.275408,8.6791,55,1
73.725507,10.054097,71,0
78.510159,16.236505,70,0
70.367762,31.809868,85,0
79.990902,33.908048,79,3
79.863244,16.795307,36,2
82.455478,14.670301,32,0
75.835048,15.130532,92,0
77.645884,14.410953,50,1
67.964672,31.77966,85,1
86.005728,22.404176,32,2
74.177883,33.258516,1,1
80.084399,14.929893,46,1
68.664544,21.084634,75,0
67.35659,19.638615,11,3
72.577273,21.857847,18,0
77.829388,27.943845,85,0
71.472531,16.206933,35,0
86.194082,29.085324,25,0
68.089286,16.101694,13,0
78.071322,28.849233,58,3
72.7499,15.892528,58,3
68.272048,24.50364,57,3
69.588421,9.289485,85,3
83.69096,16.457028,59,0
69.227367,30.297246,96,2
72.197694,10.668261,90,2
79.309179,23.501661,83,1
73.698249,17.586171,83,3
70.327167,10.961014,89,0
75.411664,18.534045,93,3
83.886123,23.155848,76,1
79.678387,30.086188,15,0
76.755443,29.655055,13,0
70.927767,8.649696,64,3
71.66102,16.881096,26,2
71.282269,9.059768,30,1
82.679066,29.949832,88,0
75.342241,21.913978,1,0
79.054636,24.385713,83,1
84.49251,14.305259,78,0
74.610785,16.230775,33,1
81.982401,31.399307,50,0
85.231563,20.143368,50,2
70.703582,16.495245,38,2
79.357239,9.794657,49,1
75.9076,12.238695,9,2
82.681513,14.686186,14,3
83.000816,9.147752,100,2
75.358594,12.155248,89,3
77.877208,25.171135,57,0
67.26988,24.426801,89,0
79.340287,16.353464,72,0
74.271142,29.578355,62,2
78.044473,21.428562,17,3
73.064624,29.974449,42,0
69.597961,10.08303,64,3
75.283929,17.321964,25,0
83.534756,11.939324,87,0
67.759444,33.288037,55,0
69.655261,33.46709,0,1
76.235691,14.332499,56,1
75.701147,22.496785,62,0
82.278199,28.850612,95,0
74.995197,15.715925,76,1
83.043135,20.606155,32,2
83.469376,23.681021,68,3
82.799421,23.685302,6,0
80.245482,13.796942,83,3
81.880372,15.939777,45,3
81.527311,25.002806,18,3
69.245077,15.994463,82,0
80.804354,19.870323,71,0
83.241262,10.698455,63,3
72.172965,13.613886,2,3
82.217795,19.71823,22,2
67.492184,17.26812,6,2
73.492382,21.190863,79,1
71.4965,25.099329,27,0
81.21718,12.036269,15,1
74.442215,22.669288,3,0
81.222971,14.690912,54,3
75.244691,22.310066,61,1
67.760482,15.460343,58,0
68.781685,19.559687,32,0
77.743143,8.864107,8,1
80.149121,10.546751,72,2
76.470654,11.136366,87,3
83.939906,25.863299,84,2
68.001009,10.754498,34,3
82.511079,17.538749,65,1
81.586563,11.170414,56,0
73.51865,18.20369,73,3
67.625292,13.238606,6,0
75.715721,10.805713,84,3
80.931181,10.672443,75,0
83.999848,23.334038,72,1
71.849663,21.773138,22,2
84.980606,26.847304,21,1
76.572066,9.848471,0,1
83.071618,18.219485,54,3
74.214171,27.296748,81,3
82.842197,25.824109,100,0
69.830651,20.357616,78,3
84.465851,23.821597,47,2
67.244458,9.055892,1,2
83.545958,27.966537,89,0
77.026394,32.061708,11,0
69.51663,29.646451,86,1
81.46854,13.706534,91,1
76.327291,30.513506,21,1
82.988293,15.636381,8,2
75.784608,30.60549,50,1
76.769585,25.545868,4,0
85.441181,18.700087,24,0
80.646283,29.755833,23,0
73.617889,24.124808,74,1
83.431259,16.591986,1,0
85.333974,23.453848,21,0
68.023382,18.493569,79,1
71.343187,23.099633,21,1
75.406012,12.541781,88,0
74.271125,30.081008,53,0
77.907808,15.029951,63,1
78.90955,10.908091,11,0
82.501835,23.402064,73,0
84.217974,14.088163,95,3
69.718124,13.532163,60,3
71.441104,11.530824,98,2
80.919221,16.383141,78,1
80.398763,27.166779,7,1
69.473636,24.8747,41,0
